Latitude,Longitude,Country,PowerPlant Site
-17.2361987278201,49.39695714090988,Madagascar,False
-22.855223983816845,45.75917441942568,Madagascar,False
-22.67313657642636,44.78081544153119,Madagascar,False
-18.812297735213235,46.27808543794703,Madagascar,False
-21.16802736267597,45.453441658395846,Madagascar,False
-19.161632849069562,47.95699581011704,Madagascar,False
-16.956484433114458,45.477882511130005,Madagascar,False
-22.42165392085298,46.743190569086075,Madagascar,False
-19.014537690918115,45.884137729593284,Madagascar,False
-17.86263902392306,45.69291829339537,Madagascar,False
-24.923726761655864,44.021754724946675,Madagascar,False
-13.817589714904019,47.99107461904511,Madagascar,False
-16.108406697537205,49.1564788537273,Madagascar,False
-16.7416420249216,47.4903561144968,Madagascar,False
-18.779614344366415,46.23599064242724,Madagascar,False
-18.535091173439312,47.231275647309715,Madagascar,False
-22.533021109401073,47.58844048106893,Madagascar,False
-21.755850886732745,45.04683412981704,Madagascar,False
31.68218938955914,35.11772628890452,Palestine,False
31.66399679359065,35.31136371426978,Palestine,False
31.551566093438094,35.21025617335774,Palestine,False
31.967103022101128,35.28001858201114,Palestine,False
32.02459497159383,35.499394804970265,Palestine,False
31.510429173739638,35.067756882451235,Palestine,False
32.15846999644977,35.098571588731424,Palestine,False
32.42324815270497,35.345409077265494,Palestine,False
31.89273456846729,35.18310113993735,Palestine,False
31.75229843655889,35.42790341827068,Palestine,False
32.00247923210085,35.109228407164345,Palestine,False
32.229534048607654,35.530962659443155,Palestine,False
31.852420680888823,35.49194422255566,Palestine,False
31.45514051631834,35.19701784581794,Palestine,False
31.964285759402607,35.484382696775185,Palestine,False
31.51412224445057,35.312664045889555,Palestine,False
31.47880519599478,35.34155618822245,Palestine,False
31.60652797205754,35.00101439971094,Palestine,False
31.467676249556693,35.16261320990196,Palestine,False
32.148292214147,35.31307911412035,Palestine,False
13.30268742654361,-14.260394151369631,Gambia,False
13.489257153483255,-15.696396422262595,Gambia,False
13.443050885769685,-14.317134825185786,Gambia,False
13.446866938112231,-16.745457230169425,Gambia,False
13.463480986713725,-15.027280934399952,Gambia,False
13.430260819021248,-16.572815297587756,Gambia,False
13.76435540007303,-15.227254805687918,Gambia,False
13.694871515176564,-14.966196841733874,Gambia,False
13.39681154757017,-14.411285693507022,Gambia,False
13.428775482014704,-14.537149464229673,Gambia,False
13.533246222382425,-16.197479380008776,Gambia,False
13.16298672924333,-16.395715038359462,Gambia,False
13.74464771683266,-14.124473546991593,Gambia,False
13.518811802181608,-15.962769007059403,Gambia,False
13.703193612317312,-14.853636642801611,Gambia,False
13.182284104940655,-16.26573254060023,Gambia,False
13.41886721928363,-16.04435692955629,Gambia,False
13.647757286329607,-14.783259362577889,Gambia,False
13.63400298509739,-15.11212369055106,Gambia,False
13.823205843046578,-15.352241316656572,Gambia,False
33.15738634981362,10.709381881107607,Tunisia,False
35.081112465764555,10.455677502497648,Tunisia,False
36.97561223782319,9.274021812048625,Tunisia,False
33.511027189442615,7.999504826679776,Tunisia,False
34.050252028166554,9.110011898911146,Tunisia,False
33.93903520301777,9.936536066826758,Tunisia,False
33.15612611796507,10.876495012167094,Tunisia,False
35.472264794202296,10.561048759637846,Tunisia,False
35.73463940343464,9.763538256828825,Tunisia,False
30.56311253393456,9.4216859543843,Tunisia,False
34.15622540260697,10.081632938330785,Tunisia,False
36.302497882278374,9.827241175119324,Tunisia,False
37.26642612950031,9.845656590660408,Tunisia,False
35.036230422548115,9.035789106715173,Tunisia,False
34.81880284872766,8.292380855840184,Tunisia,False
36.46818454514935,10.074891747049541,Tunisia,False
34.7650599011522,8.300447139627398,Tunisia,False
31.231464705268973,9.703713511895502,Tunisia,False
35.007538203485225,10.510464690241834,Tunisia,False
33.87691337443468,7.9416810329449365,Tunisia,False
28.244502086305715,2.166730320172231,Algeria,False
20.92836725137827,2.404095758360638,Algeria,False
34.19779835304783,0.062029192462565774,Algeria,False
30.434780959688872,-0.870710333608816,Algeria,False
28.894016793300665,-6.748732905262134,Algeria,False
35.09207425852111,-0.9331904746794137,Algeria,False
28.043884867614665,3.577345376495275,Algeria,False
20.3069890657975,6.570986154943595,Algeria,False
31.611784275242975,0.14849237912055813,Algeria,False
32.2811857452709,4.0959023481995285,Algeria,False
29.63490463314946,-1.4867933288621042,Algeria,False
30.817081659628293,6.489035664673365,Algeria,False
25.52749133023942,1.1558238154670253,Algeria,False
27.387561098219358,-7.883771175034946,Algeria,False
27.38017108857764,-0.28343936886644805,Algeria,False
29.503989704115227,4.393651454433822,Algeria,False
26.100013124711182,-3.1114758251601007,Algeria,False
31.3357385444746,1.8233948627035996,Algeria,False
25.68855816823065,-3.3668202136688823,Algeria,False
31.89992494469964,1.6665934124766704,Algeria,False
29.362575960426312,35.879927053297145,Jordan,False
29.88507041012454,36.61788411339368,Jordan,False
30.196852752321323,35.48596720935188,Jordan,False
29.75848323148682,36.50119959146968,Jordan,False
31.481132581893,35.563535203425715,Jordan,False
32.0434494469717,36.09127183600397,Jordan,False
32.779959151368914,38.019893074307554,Jordan,False
31.26555799011664,35.96111277155058,Jordan,False
30.335403738640355,35.279447213849,Jordan,False
30.627857435560312,37.52499302762228,Jordan,False
31.910358753066543,37.87154923040692,Jordan,False
29.65270318278356,36.09689980628842,Jordan,False
29.45600151405132,36.10616094171698,Jordan,False
30.995645873964712,35.49985121896806,Jordan,False
32.87200556555169,38.64805759033891,Jordan,False
32.586280107585075,36.02284062780648,Jordan,False
32.23327398499641,37.689374261276626,Jordan,False
30.29587854943468,35.402807146261615,Jordan,False
29.6238285482211,36.08118680975208,Jordan,False
32.854106014841925,38.66224180534498,Jordan,False
23.764255581576673,52.12769555064025,United Arab Emirates,False
23.099816964343336,53.07937997303335,United Arab Emirates,False
22.97893640639893,53.16983198176096,United Arab Emirates,False
23.311316629741228,52.65815843056422,United Arab Emirates,False
23.560891131874747,53.68843764533657,United Arab Emirates,False
25.16903386774694,55.58373726038554,United Arab Emirates,False
24.09883406522499,53.95569597028186,United Arab Emirates,False
23.012752154623506,53.218430139805,United Arab Emirates,False
23.215846496770535,52.01719533940211,United Arab Emirates,False
24.382379611676,55.415588746226994,United Arab Emirates,False
23.949017704531126,53.14558119854217,United Arab Emirates,False
24.11484588291167,54.38144735974722,United Arab Emirates,False
22.611089853971436,54.729347786383535,United Arab Emirates,False
25.65630678513017,55.8932514886973,United Arab Emirates,False
23.96547724684051,52.47425309386916,United Arab Emirates,False
23.878648575060083,55.117521962708416,United Arab Emirates,False
23.83190670184387,53.4831361030658,United Arab Emirates,False
23.155918137658183,52.924787985118385,United Arab Emirates,False
23.096209381267244,53.44491347473659,United Arab Emirates,False
24.272663310084276,55.66925959746673,United Arab Emirates,False
25.07687917886276,51.158374076670285,Qatar,False
24.682895948146335,51.24660222341042,Qatar,False
25.58910062359705,51.49562813191758,Qatar,False
25.417390495501216,51.34964920224101,Qatar,False
25.329000583652242,51.277264533207145,Qatar,False
25.624851917592135,51.37059964653247,Qatar,False
25.539104824894483,51.575123249185324,Qatar,False
25.688678163336604,51.22885920689114,Qatar,False
25.282484731215057,51.29895973423562,Qatar,False
25.152969523966902,51.509677757039235,Qatar,False
25.156368069415457,50.80469357991499,Qatar,False
24.910438504608795,51.00752918719204,Qatar,False
24.741836863234553,51.164074064988,Qatar,False
26.09857882514145,51.251145458361755,Qatar,False
24.99643844838215,51.16648351846133,Qatar,False
25.18534764984418,51.05331364083849,Qatar,False
25.933073041190756,51.30472271875791,Qatar,False
26.02922605140277,51.211939597830465,Qatar,False
24.94875825068073,51.13690637683318,Qatar,False
25.820940280927868,51.07501131700252,Qatar,False
29.425733842451766,47.52661228808198,Kuwait,False
29.84126707323201,47.94171796039832,Kuwait,False
29.03026684645663,47.91188717287184,Kuwait,False
29.299092308137215,46.98558270655059,Kuwait,False
29.379298507788725,47.487206413056754,Kuwait,False
28.72706273414184,47.80746169593757,Kuwait,False
29.538753696546152,47.50763755392211,Kuwait,False
29.152074664888996,46.77572482913986,Kuwait,False
28.601342038559395,48.123747597636445,Kuwait,False
28.60415555887647,48.0514850056204,Kuwait,False
28.690841383942995,47.858177373145125,Kuwait,False
29.50233333335559,47.1615722399021,Kuwait,False
28.76052371468983,47.704759339257265,Kuwait,False
29.196612239782088,46.9084670593709,Kuwait,False
30.03158950026768,47.417042398469185,Kuwait,False
29.730032771237745,47.344628457971375,Kuwait,False
29.809775799098613,47.17864003062091,Kuwait,False
29.66451582826593,47.344773856559165,Kuwait,False
29.45286157653775,47.55961394363658,Kuwait,False
29.31347086094076,46.99443373745109,Kuwait,False
34.31067720321295,40.93257019183382,Iraq,False
30.43030266813105,47.523051451053504,Iraq,False
32.52602670841867,45.821336708796004,Iraq,False
35.066901524919544,42.202083542504326,Iraq,False
32.92262669873614,44.532520283511424,Iraq,False
32.54628196139898,42.975974192525,Iraq,False
34.35467995192465,42.72194826495059,Iraq,False
36.13802995454131,44.97965465793505,Iraq,False
29.5337247333966,45.52966754866936,Iraq,False
31.74175179929577,45.72209129313676,Iraq,False
34.73608251820691,42.6781510311686,Iraq,False
31.718444678278498,43.737419704706554,Iraq,False
32.711862829135825,44.25049794844825,Iraq,False
30.990875138343124,46.20330222390828,Iraq,False
33.97164961573675,43.22602067099379,Iraq,False
33.609611692469706,42.54369101072624,Iraq,False
30.87581252917508,45.78469885588277,Iraq,False
30.147095887132572,45.55409112400852,Iraq,False
33.31959482850642,41.90179307415221,Iraq,False
34.43184609546717,43.844361291124606,Iraq,False
21.62006247478837,56.05387086895274,Oman,False
21.098698694539987,58.07532795796455,Oman,False
21.152097318844397,58.530697752964784,Oman,False
24.68764911701932,55.88175033593375,Oman,False
22.027841587306533,57.805736329066306,Oman,False
23.784186577585857,56.257395226004746,Oman,False
18.381512750663244,53.44987748814378,Oman,False
18.444441538725325,53.38806411111376,Oman,False
22.856618628143146,57.085266964781795,Oman,False
20.179122214819863,57.09049699221883,Oman,False
19.365499505074617,55.25913327139664,Oman,False
20.14426045955157,56.299146490668925,Oman,False
21.848337558037144,58.53602246192654,Oman,False
21.530031313356275,56.69409395265064,Oman,False
20.918788600035832,56.76396919154669,Oman,False
21.819429268525344,56.82792317557807,Oman,False
23.262596726556154,56.1162710167375,Oman,False
22.977000266519212,56.14912285964416,Oman,False
21.321678942656828,58.9077436491507,Oman,False
22.14476977736386,59.24237970048956,Oman,False
-15.410066059618316,167.03120691747182,Vanuatu,False
-16.37020454023743,167.620627872371,Vanuatu,False
-14.89932068490705,166.75427707830667,Vanuatu,False
-15.50269742990775,167.13791410927254,Vanuatu,False
-16.2006666817692,167.40759185690925,Vanuatu,False
-15.520260175557885,166.79120888997787,Vanuatu,False
-15.456486833205965,166.685713660373,Vanuatu,False
-14.997592039114053,167.03320406706388,Vanuatu,False
-15.029415301805834,167.0055191254261,Vanuatu,False
-14.721757523505376,166.65187314683536,Vanuatu,False
-16.289627043758646,167.33214638130858,Vanuatu,False
-15.522071761683396,167.04634629997895,Vanuatu,False
-15.601786196417338,166.8706261875219,Vanuatu,False
-16.109656995813154,167.2166097149636,Vanuatu,False
-14.698058035171986,166.73254512174194,Vanuatu,False
-16.409638164252275,167.7442744912755,Vanuatu,False
-16.09038743566118,167.27851192107386,Vanuatu,False
-15.282796743832124,166.85549626447843,Vanuatu,False
-16.356653910961803,167.71987356034072,Vanuatu,False
-16.294984599391135,167.45610021887362,Vanuatu,False
12.314073751622713,105.2648294070726,Cambodia,False
13.726914509559007,105.73117274138106,Cambodia,False
12.309405258007736,103.1428934140128,Cambodia,False
13.535776625421033,106.9555542159219,Cambodia,False
13.416206242346886,104.37235120755275,Cambodia,False
13.841793757986919,103.53989663133292,Cambodia,False
11.135502712707856,103.22678986261694,Cambodia,False
13.9963989038631,103.93747495381406,Cambodia,False
12.41646449612444,104.0448139754858,Cambodia,False
12.847209595508227,102.90135538899976,Cambodia,False
14.150026032273885,105.44327752495869,Cambodia,False
12.261288097892004,103.51203457490294,Cambodia,False
12.478250811210453,104.22402334345738,Cambodia,False
12.240801017341836,106.9014757413175,Cambodia,False
13.033369750473799,106.50041941676477,Cambodia,False
12.069889210599726,104.76862671294136,Cambodia,False
14.08958380450699,107.3001094691815,Cambodia,False
13.035285364006755,104.91423264785851,Cambodia,False
12.509929726312512,104.5109624254168,Cambodia,False
14.097449722218371,104.24579823062818,Cambodia,False
15.577205382205584,103.2788973777393,Thailand,False
11.621048317322911,99.69857814780305,Thailand,False
14.400828377854882,101.03525149048969,Thailand,False
16.04853824954088,100.90692629005517,Thailand,False
17.983782138237387,100.96221261870546,Thailand,False
15.511588497581121,101.74312924465687,Thailand,False
13.074192313189485,99.95555642264134,Thailand,False
15.128548972830572,99.46175486750552,Thailand,False
7.413562285627406,100.12365583366905,Thailand,False
10.349284984684296,99.27868177340211,Thailand,False
19.19136272655819,100.47849921765594,Thailand,False
17.91007273922238,103.13222693684781,Thailand,False
14.562219941277226,101.97547990297954,Thailand,False
18.133981296052152,98.09812892744671,Thailand,False
19.241793827589426,100.29959060433595,Thailand,False
12.89948821156661,101.8153140095634,Thailand,False
16.396638475220982,99.20011690317038,Thailand,False
17.81517456051742,97.81142927845714,Thailand,False
14.788395013248467,102.31337290098901,Thailand,False
13.564758058206415,99.57741961756108,Thailand,False
21.075352875067637,102.13693624625768,Laos,False
14.430601488979653,107.03968445320322,Laos,False
19.626912017763278,103.34220406448216,Laos,False
21.4398658673595,102.25616818879293,Laos,False
15.07790298938787,106.36419447184643,Laos,False
19.82241151881987,102.99488255195838,Laos,False
15.08874847936206,107.31858105192698,Laos,False
20.4154151724841,101.32154630739822,Laos,False
18.899783113513706,101.43761327920154,Laos,False
15.288529251743455,107.44688173442141,Laos,False
16.49397047477504,105.11679966638404,Laos,False
20.295993646785476,103.53225918304663,Laos,False
16.696329940264654,105.61918788402033,Laos,False
20.544685771805423,104.25817191758267,Laos,False
18.61964660256112,104.82631633620512,Laos,False
17.421757712550207,105.70560222466071,Laos,False
19.78271743688722,100.83213649973632,Laos,False
20.402636723500372,101.7664897425729,Laos,False
15.873626443489945,106.57998785408859,Laos,False
20.20061155156285,100.53655956285498,Laos,False
22.41827631994001,93.3584468141784,Myanmar,False
17.27282751838983,96.21533022325805,Myanmar,False
25.141528103297404,96.19198299007846,Myanmar,False
18.048326053323656,95.60201239818973,Myanmar,False
20.587326220122684,97.58668289008364,Myanmar,False
18.95668410010313,96.54504291653369,Myanmar,False
26.391921314500284,97.06878316894093,Myanmar,False
22.55127923074324,96.57652398003226,Myanmar,False
17.183185781892476,95.44745257479558,Myanmar,False
24.058819591397473,95.622577316934,Myanmar,False
22.660681418653343,93.49747310716732,Myanmar,False
21.187595991509827,96.91283556039417,Myanmar,False
18.311196561236237,96.7267609622854,Myanmar,False
20.62308613463994,99.18671837900419,Myanmar,False
19.45093814711001,95.7794901216798,Myanmar,False
19.878950372571026,97.07406233473336,Myanmar,False
22.35663164468228,97.61154021327556,Myanmar,False
16.62280709793987,98.58987226502052,Myanmar,False
13.667751828416007,99.08626918757784,Myanmar,False
23.504678888726513,94.791569097783,Myanmar,False
17.296148276526242,106.4676663426744,Vietnam,False
10.207183945641775,106.9922524813852,Vietnam,False
10.230784418941244,105.38966539961105,Vietnam,False
19.988532252691723,105.42692906883926,Vietnam,False
13.541204903285834,107.88785414016942,Vietnam,False
15.524033281429105,107.55803594772065,Vietnam,False
14.295364769487406,107.55053589403101,Vietnam,False
14.584105606327098,108.8851226464779,Vietnam,False
22.250156862491373,103.15239752720124,Vietnam,False
21.55063944568744,102.88677602564627,Vietnam,False
14.780942759952177,108.74218436051788,Vietnam,False
20.908149208693523,105.31513633863526,Vietnam,False
9.935016959769582,105.64382875845575,Vietnam,False
10.929988040691246,106.30162472156147,Vietnam,False
19.44761825037056,104.7755281753554,Vietnam,False
10.314600607193185,106.82247386698165,Vietnam,False
22.26100725646462,105.61294303500485,Vietnam,False
22.2823418565386,103.54438729693878,Vietnam,False
21.0201502434075,104.45998366213598,Vietnam,False
9.857705177305485,106.68147520598944,Vietnam,False
39.99020681727163,126.1198099692742,North Korea,False
40.704899553151584,127.34945578477287,North Korea,False
40.46727315559109,127.48307042546566,North Korea,False
38.757451651957346,127.03939764489358,North Korea,False
38.8047502008857,126.46719314834775,North Korea,False
40.68428238757353,126.9518087410109,North Korea,False
40.77383527008822,126.54244695573404,North Korea,False
40.84751063377692,127.85413603948273,North Korea,False
40.66996790543627,127.68372007812593,North Korea,False
40.03038511439676,127.26822285710851,North Korea,False
38.953670964349655,125.426103851954,North Korea,False
40.783137108228956,127.42822758560452,North Korea,False
39.86864611116313,126.61495285282861,North Korea,False
42.211735709060044,129.60885425242506,North Korea,False
42.72958679261586,129.9085625482921,North Korea,False
40.792565127801794,129.25745614100327,North Korea,False
39.26586612787396,126.57954090776317,North Korea,False
40.796611581375416,127.77475143699428,North Korea,False
40.700454234702526,125.45965658189994,North Korea,False
39.51729157114024,126.9621953391581,North Korea,False
36.86703822399586,128.29794440610465,South Korea,False
36.712111058534475,127.00333313643377,South Korea,False
38.229860965657586,127.39398846045025,South Korea,False
36.677681881644865,126.38276716414553,South Korea,False
37.61225480781619,128.31445242190463,South Korea,False
38.12042316970726,127.43643986543505,South Korea,False
37.37493090708506,126.58156058287605,South Korea,False
36.69638485486424,127.34633801971012,South Korea,False
37.12152685122571,126.998790588771,South Korea,False
36.6445942707148,126.52581341319726,South Korea,False
34.85170360272496,127.93615672736821,South Korea,False
36.36881766015238,126.67087498124502,South Korea,False
35.686707552592466,128.78113105717077,South Korea,False
35.8413404793294,127.71200542522712,South Korea,False
35.64799424392214,127.25159752968138,South Korea,False
36.94108951984461,128.0352343687264,South Korea,False
37.83501045154376,127.19387157629887,South Korea,False
37.386285281196166,127.28713783672232,South Korea,False
36.814403840831496,127.29692582876822,South Korea,False
36.80828989154275,129.28370116451345,South Korea,False
43.86255075661344,100.49812257026416,Mongolia,False
49.215266067342725,111.54005250607747,Mongolia,False
49.26656001108775,92.23612873071369,Mongolia,False
49.58647137000142,99.32491841067667,Mongolia,False
42.76463819180609,105.35965420934646,Mongolia,False
49.67060362908389,100.05299812416483,Mongolia,False
43.2989179543948,103.44001754021355,Mongolia,False
47.98882323832187,100.0781351844496,Mongolia,False
45.496865636091954,104.9586824441255,Mongolia,False
44.55584921189421,102.73372140004608,Mongolia,False
45.305123916467224,113.3131761669724,Mongolia,False
48.95728689319984,88.86691148290085,Mongolia,False
49.23016503797196,102.71777725706364,Mongolia,False
44.54523992921881,103.00406695599489,Mongolia,False
42.71907217328801,101.57780778474472,Mongolia,False
49.84045441142882,115.18337454277963,Mongolia,False
48.129153468255275,92.32769866736476,Mongolia,False
47.06659814464081,119.03192251352822,Mongolia,False
45.5758389441344,115.01658027924269,Mongolia,False
46.51564225666402,113.14842224347663,Mongolia,False
21.73411561168941,76.81076030831979,India,False
21.983717705823622,74.60767984357842,India,False
16.828914286417348,74.28080024299778,India,False
28.16215036624995,96.52058597367767,India,False
12.48172774421895,75.03781361485801,India,False
32.115557776524504,75.8525895845115,India,False
23.07056702521549,70.22548241608251,India,False
18.027613976757834,76.10009068068854,India,False
19.759956487507473,76.8555273890927,India,False
24.04672853173678,87.36084434777408,India,False
21.619487180561855,84.08850720740065,India,False
17.08389418754049,80.86915486979315,India,False
10.541270629103188,79.45859044996459,India,False
21.24344106830023,70.29282514725027,India,False
25.248909685854134,88.26808314803523,India,False
9.084326021357187,76.6687313759643,India,False
10.74516134395995,76.19590062456767,India,False
20.025292173307626,76.35168886190606,India,False
26.99600807269034,93.56882444112368,India,False
30.26736864368586,79.37964081836952,India,False
23.531732960670585,91.12631921700252,Bangladesh,False
24.638266672587086,88.428838837606,Bangladesh,False
23.009429109302403,91.23906549277584,Bangladesh,False
23.48764032489231,89.21295251887192,Bangladesh,False
23.162579364169083,91.08797121015084,Bangladesh,False
24.2155647210998,91.91107393124783,Bangladesh,False
24.059411688169945,88.83810240638934,Bangladesh,False
23.920822469255793,89.90407009353004,Bangladesh,False
23.146108544417352,89.18439056320814,Bangladesh,False
22.05908828703119,90.37874226615972,Bangladesh,False
22.183412728927756,92.29910921881671,Bangladesh,False
24.32731927766004,90.81489198568495,Bangladesh,False
23.130967899880595,90.66305515610001,Bangladesh,False
24.841932849699326,89.13358970629567,Bangladesh,False
23.989722143347862,88.75626427430517,Bangladesh,False
22.883883385561116,90.75914756150726,Bangladesh,False
24.638576684152873,90.65726480866796,Bangladesh,False
24.444362254511717,91.97228485356273,Bangladesh,False
24.459916789566552,88.86689631490297,Bangladesh,False
23.581141651849176,89.98648448651063,Bangladesh,False
27.57187521967084,91.10610200445684,Bhutan,False
27.535199925059626,91.96798813411661,Bhutan,False
27.9925239534895,90.63088284490148,Bhutan,False
27.779547254153123,90.16891428276242,Bhutan,False
27.4054449785273,89.79533882143899,Bhutan,False
26.9710926005421,90.37405494262222,Bhutan,False
26.847365958019722,91.53353272952516,Bhutan,False
27.02601789467401,90.81745412057957,Bhutan,False
27.571557144200586,91.3046111970038,Bhutan,False
27.87809080855131,91.29201052331224,Bhutan,False
27.523110577001162,89.287869150088,Bhutan,False
27.26733909880816,90.57950350988528,Bhutan,False
27.742091672173956,90.87213486364027,Bhutan,False
27.779780216492004,89.59994246356797,Bhutan,False
27.557330530756833,91.9415307903658,Bhutan,False
27.525167361242914,90.83044312397855,Bhutan,False
27.118401636245302,89.71304574860919,Bhutan,False
27.149167300832655,91.51498939287063,Bhutan,False
26.88983898268193,91.65404355463549,Bhutan,False
27.724041356112096,89.86478203613557,Bhutan,False
27.975060335199785,82.71234187471352,Nepal,False
26.63510545121979,88.11407641645405,Nepal,False
28.574705926915346,81.38450634195777,Nepal,False
28.992651610231462,80.72974743009706,Nepal,False
29.931251912903214,81.64989619781218,Nepal,False
27.538416807539953,85.1883986080547,Nepal,False
26.731525990660472,86.79279933516135,Nepal,False
28.700221623990444,81.84637377197322,Nepal,False
28.45483612870663,82.16891415856163,Nepal,False
27.154828091198787,85.55222303898708,Nepal,False
27.934723127058508,84.29839581532316,Nepal,False
29.34784868260191,81.78811543813102,Nepal,False
27.458668109365245,85.49865472761273,Nepal,False
27.167163605013197,86.90902266703674,Nepal,False
27.507011725648294,84.37322911834626,Nepal,False
28.982136848090246,82.28085205901199,Nepal,False
28.281383194508894,85.52496762438238,Nepal,False
28.24657300946629,85.28245789158879,Nepal,False
29.499183967571017,82.79318962127073,Nepal,False
27.592174870590664,86.00756947030692,Nepal,False
36.33847645456484,72.09240969294925,Pakistan,False
26.587227283680807,64.29751968163633,Pakistan,False
27.158481534590845,63.37731605538849,Pakistan,False
32.84661583402386,71.22028890406884,Pakistan,False
32.85139313106225,72.70676061480899,Pakistan,False
32.836405631462625,71.9195865022115,Pakistan,False
25.332351222933777,70.3149261964631,Pakistan,False
29.51931122762199,69.02061068029099,Pakistan,False
28.99000438337314,63.92214380859759,Pakistan,False
29.99805334934565,69.42492380753977,Pakistan,False
28.416756956517535,63.57877595500868,Pakistan,False
32.71086790209787,72.65333844643595,Pakistan,False
31.34869908030695,73.45766516692177,Pakistan,False
28.522881909995416,68.47638786827025,Pakistan,False
25.916510926332364,63.69964185450796,Pakistan,False
28.94345047429662,68.79621763034972,Pakistan,False
27.548000874441634,63.302749767101396,Pakistan,False
33.34439034819131,73.3281885521631,Pakistan,False
27.594913957422197,66.68817702641176,Pakistan,False
26.241430080663434,66.24489491474115,Pakistan,False
34.70036653501854,66.28043500824317,Afghanistan,False
32.32477339038329,61.43554818459927,Afghanistan,False
35.400820157503944,67.17932255070482,Afghanistan,False
32.76582711204272,69.26615986267522,Afghanistan,False
36.89814355654714,70.84622347362546,Afghanistan,False
34.079069879579585,69.13554321969514,Afghanistan,False
31.496449216331165,64.5001441813393,Afghanistan,False
30.743670169607714,64.0087482525085,Afghanistan,False
33.93604331612627,67.33654694497159,Afghanistan,False
35.48042367368991,66.87304334052332,Afghanistan,False
36.73525272798551,67.78298828058146,Afghanistan,False
32.55733732280127,61.9229710930802,Afghanistan,False
36.524668318452946,67.38148320195155,Afghanistan,False
33.27974046295752,64.68296096784012,Afghanistan,False
35.191151642032096,68.07981388627522,Afghanistan,False
34.10705480733926,69.72248072988516,Afghanistan,False
36.89319509793742,68.27430284768938,Afghanistan,False
35.06363049195737,64.78175125772881,Afghanistan,False
33.95798116356175,69.90264655381802,Afghanistan,False
31.41295940435721,65.49320575257572,Afghanistan,False
39.471088273641115,68.64542379320494,Tajikistan,False
38.45060439762205,68.57815715601522,Tajikistan,False
37.85102825081449,72.3797640688849,Tajikistan,False
37.86414966575272,72.37401133655466,Tajikistan,False
39.094526943593856,72.89214479421234,Tajikistan,False
37.89359784778992,72.56355283517478,Tajikistan,False
38.90452134718364,71.37909896107409,Tajikistan,False
39.31944140389286,71.16751463664885,Tajikistan,False
37.509046044818845,74.87008239998791,Tajikistan,False
37.85991042269931,72.4255957251243,Tajikistan,False
37.37784495514493,68.44572263556618,Tajikistan,False
39.07824529767484,71.25183954529913,Tajikistan,False
39.47646298126996,69.3010081438204,Tajikistan,False
38.489914333529235,71.46564067018953,Tajikistan,False
38.413540559400296,73.07141162319019,Tajikistan,False
37.473197253088,71.95106880553024,Tajikistan,False
38.692272216190354,70.5831471835809,Tajikistan,False
38.16303262821214,70.3541732188717,Tajikistan,False
39.35490468020443,68.17289631181418,Tajikistan,False
38.45598916689351,69.62689158165472,Tajikistan,False
40.06383322361396,71.33151368708339,Kyrgyzstan,False
41.384961480837184,71.45951883980081,Kyrgyzstan,False
42.01542920293975,78.0753929895675,Kyrgyzstan,False
43.015476153805906,73.71159787764819,Kyrgyzstan,False
42.74086503180207,74.83495926127155,Kyrgyzstan,False
42.3097869388583,79.26127210084711,Kyrgyzstan,False
41.89899033624216,79.24791581542992,Kyrgyzstan,False
39.650294138037474,72.22493816658188,Kyrgyzstan,False
41.985776560708885,78.40532155648464,Kyrgyzstan,False
41.9687883949815,78.84327506065947,Kyrgyzstan,False
42.92095975455966,77.75199319668917,Kyrgyzstan,False
39.97937729593998,69.91385768173386,Kyrgyzstan,False
40.44664045726921,73.53678480297226,Kyrgyzstan,False
42.489893176045264,74.13102658597695,Kyrgyzstan,False
41.23022479998729,76.92187132755733,Kyrgyzstan,False
42.03275712124653,77.58785318997394,Kyrgyzstan,False
41.29141391116026,75.08755505256138,Kyrgyzstan,False
40.65328488109945,72.89476260610813,Kyrgyzstan,False
41.26694958977298,76.62503835898639,Kyrgyzstan,False
41.34986867068235,76.46280990649126,Kyrgyzstan,False
37.58444676652541,60.43740756992628,Turkmenistan,False
39.77634765610205,57.649919043383996,Turkmenistan,False
37.66265830009147,65.3193898758833,Turkmenistan,False
40.61030136993829,60.26037664661171,Turkmenistan,False
37.48236016248999,62.49681622849922,Turkmenistan,False
37.09126595977885,59.73382259971282,Turkmenistan,False
37.899481620731855,60.26652365665922,Turkmenistan,False
40.32199690838199,57.5693565943282,Turkmenistan,False
36.44448962612367,64.56164778609472,Turkmenistan,False
37.755749539763926,62.76292876037369,Turkmenistan,False
36.96834701592917,59.99345980529418,Turkmenistan,False
38.18024315933686,60.9592800912303,Turkmenistan,False
39.196394895959344,53.86257492147254,Turkmenistan,False
41.15152705146332,58.18626378653522,Turkmenistan,False
36.284477245321334,63.17623288359523,Turkmenistan,False
39.38426424569792,58.212889405023475,Turkmenistan,False
40.55007166177239,57.011349497260866,Turkmenistan,False
38.38436211027313,58.5343040531109,Turkmenistan,False
38.52121138624832,59.135997442291526,Turkmenistan,False
38.163288045920204,59.92801797088597,Turkmenistan,False
36.10425636418418,57.51458268416866,Iran,False
34.55023220441184,58.33608482882363,Iran,False
31.62035599020978,49.98248014769107,Iran,False
30.4248423836329,54.676569003904035,Iran,False
37.67922742539537,45.02812273156694,Iran,False
27.664697010244097,60.76033286772042,Iran,False
